file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels
Ses03F_script02_2_F017,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F017.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F017.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F017.npy,1
Ses03F_script02_2_F023,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F023.npy,2
Ses03F_script02_2_F026,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F026.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F026.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F026.npy,1
Ses03F_script02_2_F035,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F035.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F035.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F035.npy,0
Ses03F_script02_2_F040,F03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F040.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F040.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_F040.npy,1
Ses03F_script02_2_M008,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M008.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M008.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M008.npy,3
Ses03F_script02_2_M038,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M038.npy,2
Ses03F_script02_2_M040,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M040.npy,2
Ses03F_script02_2_M045,M03,/features/visual_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M045.npy,/features/acoustic_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M045.npy,/features/lexical_features/Session3/Ses03F_script02_2/Ses03F_script02_2_M045.npy,2
Ses03F_script03_1_F000,F03,/features/visual_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F000.npy,/features/acoustic_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F000.npy,/features/lexical_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F000.npy,3
Ses03F_script03_1_F014,F03,/features/visual_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F014.npy,/features/acoustic_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F014.npy,/features/lexical_features/Session3/Ses03F_script03_1/Ses03F_script03_1_F014.npy,1
Ses03F_script03_1_M004,M03,/features/visual_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M004.npy,/features/acoustic_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M004.npy,/features/lexical_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M004.npy,3
Ses03F_script03_1_M005,M03,/features/visual_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M005.npy,/features/acoustic_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M005.npy,/features/lexical_features/Session3/Ses03F_script03_1/Ses03F_script03_1_M005.npy,3
Ses03F_script03_2_F015,F03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F015.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F015.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F015.npy,0
Ses03F_script03_2_F040,F03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F040.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F040.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_F040.npy,0
Ses03F_script03_2_M001,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M001.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M001.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M001.npy,0
Ses03F_script03_2_M010,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M010.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M010.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M010.npy,3
Ses03F_script03_2_M011,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M011.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M011.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M011.npy,3
Ses03F_script03_2_M026,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M026.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M026.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M026.npy,0
Ses03F_script03_2_M028,M03,/features/visual_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,/features/acoustic_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,/features/lexical_features/Session3/Ses03F_script03_2/Ses03F_script03_2_M028.npy,0
Ses03M_impro01_F003,F03,/features/visual_features/Session3/Ses03M_impro01/Ses03M_impro01_F003.npy,/features/acoustic_features/Session3/Ses03M_impro01/Ses03M_impro01_F003.npy,/features/lexical_features/Session3/Ses03M_impro01/Ses03M_impro01_F003.npy,3
Ses03M_impro01_M017,M03,/features/visual_features/Session3/Ses03M_impro01/Ses03M_impro01_M017.npy,/features/acoustic_features/Session3/Ses03M_impro01/Ses03M_impro01_M017.npy,/features/lexical_features/Session3/Ses03M_impro01/Ses03M_impro01_M017.npy,0
Ses03M_impro01_M019,M03,/features/visual_features/Session3/Ses03M_impro01/Ses03M_impro01_M019.npy,/features/acoustic_features/Session3/Ses03M_impro01/Ses03M_impro01_M019.npy,/features/lexical_features/Session3/Ses03M_impro01/Ses03M_impro01_M019.npy,0
Ses03M_impro01_M028,M03,/features/visual_features/Session3/Ses03M_impro01/Ses03M_impro01_M028.npy,/features/acoustic_features/Session3/Ses03M_impro01/Ses03M_impro01_M028.npy,/features/lexical_features/Session3/Ses03M_impro01/Ses03M_impro01_M028.npy,0
Ses03M_impro01_M029,M03,/features/visual_features/Session3/Ses03M_impro01/Ses03M_impro01_M029.npy,/features/acoustic_features/Session3/Ses03M_impro01/Ses03M_impro01_M029.npy,/features/lexical_features/Session3/Ses03M_impro01/Ses03M_impro01_M029.npy,0
Ses03M_impro02_F000,F03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_F000.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_F000.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_F000.npy,2
Ses03M_impro02_F013,F03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_F013.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_F013.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_F013.npy,1
Ses03M_impro02_F016,F03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_F016.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_F016.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_F016.npy,1
Ses03M_impro02_F023,F03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_F023.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_F023.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_F023.npy,1
Ses03M_impro02_F030,F03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_F030.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_F030.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_F030.npy,1
Ses03M_impro02_M000,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M000.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M000.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M000.npy,1
Ses03M_impro02_M001,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M001.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M001.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M001.npy,1
Ses03M_impro02_M003,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M003.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M003.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M003.npy,1
Ses03M_impro02_M006,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M006.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M006.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M006.npy,1
Ses03M_impro02_M024,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M024.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M024.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M024.npy,1
Ses03M_impro02_M025,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M025.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M025.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M025.npy,1
Ses03M_impro02_M027,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M027.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M027.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M027.npy,1
Ses03M_impro02_M030,M03,/features/visual_features/Session3/Ses03M_impro02/Ses03M_impro02_M030.npy,/features/acoustic_features/Session3/Ses03M_impro02/Ses03M_impro02_M030.npy,/features/lexical_features/Session3/Ses03M_impro02/Ses03M_impro02_M030.npy,1
Ses03M_impro03_F015,F03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_F015.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_F015.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_F015.npy,3
Ses03M_impro03_F025,F03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_F025.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_F025.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_F025.npy,2
Ses03M_impro03_F027,F03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_F027.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_F027.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_F027.npy,2
Ses03M_impro03_F036,F03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_F036.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_F036.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_F036.npy,3
Ses03M_impro03_M015,M03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_M015.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_M015.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_M015.npy,2
Ses03M_impro03_M021,M03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_M021.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_M021.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_M021.npy,2
Ses03M_impro03_M030,M03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_M030.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_M030.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_M030.npy,2
Ses03M_impro03_M031,M03,/features/visual_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,/features/acoustic_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,/features/lexical_features/Session3/Ses03M_impro03/Ses03M_impro03_M031.npy,2
Ses03M_impro04_F003,F03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_F003.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_F003.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_F003.npy,3
Ses03M_impro04_F007,F03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_F007.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_F007.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_F007.npy,1
Ses03M_impro04_M000,M03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_M000.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_M000.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_M000.npy,1
Ses03M_impro04_M004,M03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_M004.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_M004.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_M004.npy,0
Ses03M_impro04_M008,M03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_M008.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_M008.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_M008.npy,0
Ses03M_impro04_M038,M03,/features/visual_features/Session3/Ses03M_impro04/Ses03M_impro04_M038.npy,/features/acoustic_features/Session3/Ses03M_impro04/Ses03M_impro04_M038.npy,/features/lexical_features/Session3/Ses03M_impro04/Ses03M_impro04_M038.npy,3
Ses03M_impro05a_F002,F03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F002.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F002.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F002.npy,3
Ses03M_impro05a_F005,F03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F005.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F005.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F005.npy,3
Ses03M_impro05a_F011,F03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F011.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F011.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F011.npy,3
Ses03M_impro05a_F016,F03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F016.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F016.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_F016.npy,3
Ses03M_impro05a_M002,M03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M002.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M002.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M002.npy,0
Ses03M_impro05a_M018,M03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M018.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M018.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M018.npy,0
Ses03M_impro05a_M022,M03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M022.npy,0
Ses03M_impro05a_M026,M03,/features/visual_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M026.npy,/features/acoustic_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M026.npy,/features/lexical_features/Session3/Ses03M_impro05a/Ses03M_impro05a_M026.npy,0
Ses03M_impro05b_F000,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F000.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F000.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F000.npy,3
Ses03M_impro05b_F002,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F002.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F002.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F002.npy,3
Ses03M_impro05b_F005,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F005.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F005.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F005.npy,3
Ses03M_impro05b_F010,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F010.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F010.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F010.npy,3
Ses03M_impro05b_F011,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F011.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F011.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F011.npy,3
Ses03M_impro05b_F012,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F012.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F012.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F012.npy,3
Ses03M_impro05b_F014,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F014.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F014.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F014.npy,3
Ses03M_impro05b_F021,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F021.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F021.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F021.npy,3
Ses03M_impro05b_F022,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F022.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F022.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F022.npy,3
Ses03M_impro05b_F028,F03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F028.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F028.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_F028.npy,3
Ses03M_impro05b_M008,M03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M008.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M008.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M008.npy,0
Ses03M_impro05b_M014,M03,/features/visual_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M014.npy,/features/acoustic_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M014.npy,/features/lexical_features/Session3/Ses03M_impro05b/Ses03M_impro05b_M014.npy,0
